epa_rain_zone,state,location_code,station_name,jurisdiction_county,jurisdiction_city,primary_landuse,secondary_landuse,percent_impervious,start_date,days since last rain,precipitation_depth_(in),season,parameter,fraction,units,res,qual,drainage_area_acres,latitude,longitude
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,10,<,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,11/6/2002,,0.64,FA,Copper,Total,ug/L,160,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,6/18/2003,,0.36,SU,Copper,Total,ug/L,5,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,9/23/2003,,1.03,FA,Copper,Total,ug/L,15,=,,,
1,MA,MAWOBRST,Brookdale_Street,Worcester_County,Worcester,RE,,,9/28/2003,,0.26,FA,Copper,Total,ug/L,10,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,3/28/2000,,1.09,SP,Copper,Total,ug/L,27.2,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,7/27/2000,,2.1,SU,Copper,Total,ug/L,25,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,9/20/2001,,0.82,FA,Copper,Total,ug/L,96,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,9/25/2001,,1.37,FA,Copper,Total,ug/L,19,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,3/26/2002,,1.16,SP,Copper,Total,ug/L,35,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,32,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,32,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,11/6/2002,,0.64,FA,Copper,Total,ug/L,24,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,6/18/2003,,0.36,SU,Copper,Total,ug/L,24,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,9/23/2003,,1.03,FA,Copper,Total,ug/L,23,=,,,
1,MA,MAWOCAST,Camp_Street,Worcester_County,Worcester,UNK,,,9/28/2003,,0.26,FA,Copper,Total,ug/L,30,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,3/28/2000,,1.09,SP,Copper,Total,ug/L,14,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,7/27/2000,,2.1,SU,Copper,Total,ug/L,50,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,9/20/2001,,0.82,FA,Copper,Total,ug/L,12,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,9/25/2001,,1.37,FA,Copper,Total,ug/L,15,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,3/26/2002,,1.16,SP,Copper,Total,ug/L,200,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,16,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,18,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,11/6/2002,,0.64,FA,Copper,Total,ug/L,20,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,6/18/2003,,0.36,SU,Copper,Total,ug/L,10,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,9/23/2003,,1.03,FA,Copper,Total,ug/L,20,=,,,
1,MA,MAWOMIBR,Middle_Brook,Worcester_County,Worcester,UNK,,,9/28/2003,,0.26,FA,Copper,Total,ug/L,10,<,,,
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,3/28/2000,,1.09,SP,Copper,Total,ug/L,32,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,7/27/2000,,2.1,SU,Copper,Total,ug/L,66,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,9/20/2001,,0.82,FA,Copper,Total,ug/L,86,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,11/10/2001,,1.52,FA,Copper,Total,ug/L,164,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,3/26/2002,,1.16,SP,Copper,Total,ug/L,75,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,116,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,93,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,11/6/2002,,0.64,FA,Copper,Total,ug/L,66,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,6/18/2003,,0.36,SU,Copper,Total,ug/L,99,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,9/23/2003,,1.03,FA,Copper,Total,ug/L,370,=,,42.30584167,71.80199722
1,MA,MAWONBST,New_Bond_Street,Worcester_County,Worcester,ID,,,9/28/2003,,0.26,FA,Copper,Total,ug/L,82,=,,42.30584167,71.80199722
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,3/28/2000,,1.09,SP,Copper,Total,ug/L,120,=,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,7/27/2000,,2.1,SU,Copper,Total,ug/L,2,<,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,9/20/2001,,0.82,FA,Copper,Total,ug/L,10,=,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,9/25/2001,,1.37,FA,Copper,Total,ug/L,24,=,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,11/10/2001,,1.52,FA,Copper,Total,ug/L,10,<,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,3/26/2002,,1.16,SP,Copper,Total,ug/L,18,=,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,10,=,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,10,<,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,11/6/2002,,0.64,FA,Copper,Total,ug/L,17,=,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,6/18/2003,,0.36,SU,Copper,Total,ug/L,4,=,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,9/23/2003,,1.03,FA,Copper,Total,ug/L,10,=,,42.28590278,71.86085556
1,MA,MAWOOLST,Olean_Street,Worcester_County,Worcester,RE,,,9/28/2003,,0.26,FA,Copper,Total,ug/L,10,=,,42.28590278,71.86085556
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,3/28/2000,,1.09,SP,Copper,Total,ug/L,41,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,7/27/2000,,2.1,SU,Copper,Total,ug/L,50,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,9/20/2001,,0.82,FA,Copper,Total,ug/L,50,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,9/25/2001,,1.37,FA,Copper,Total,ug/L,24,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,11/10/2001,,1.52,FA,Copper,Total,ug/L,62,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,3/26/2002,,1.16,SP,Copper,Total,ug/L,39,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,10,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,7/23/2002,,1.14,SU,Copper,Total,ug/L,5,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,11/6/2002,,0.64,FA,Copper,Total,ug/L,41,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,6/18/2003,,0.36,SU,Copper,Total,ug/L,20,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,9/23/2003,,1.03,FA,Copper,Total,ug/L,19,=,,42.25284444,71.82796944
1,MA,MAWOPAMA,Park_Ave_and_Maywood_St,Worcester_County,Worcester,UNK,,,9/28/2003,,0.26,FA,Copper,Total,ug/L,21,=,,42.25284444,71.82796944
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,1/4/2000,,0.86,WI,Copper,Total,ug/L,16.99,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,3/11/2000,,0.08,SP,Copper,Total,ug/L,36.53,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,3/16/2000,5,0.54,SP,Copper,Total,ug/L,14.03,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,3/20/2000,4,0.2,SP,Copper,Total,ug/L,6.08,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,5/10/2000,,0.35,SP,Copper,Total,ug/L,25,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,6/13/2000,,0.05,SU,Copper,Total,ug/L,21.19,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,7/3/2000,,0.28,SU,Copper,Total,ug/L,8.18,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,7/19/2000,,0.6,SU,Copper,Total,ug/L,6.83,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,8/18/2000,,0.08,SU,Copper,Total,ug/L,13.49,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,10/6/2000,,0.09,FA,Copper,Total,ug/L,14.38,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,11/9/2000,,0.14,FA,Copper,Total,ug/L,26.61,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,11/14/2000,,0.45,FA,Copper,Total,ug/L,13.38,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,3/12/2001,,,SP,Copper,Total,ug/L,11.97,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,3/20/2001,,,SP,Copper,Total,ug/L,7.36,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,3/29/2001,,,SP,Copper,Total,ug/L,9.29,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,5/19/2001,,,SP,Copper,Total,ug/L,29.21,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,6/1/2001,,,SU,Copper,Total,ug/L,9.34,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,7/26/2001,,,SU,Copper,Total,ug/L,14.5,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,8/10/2001,,,SU,Copper,Total,ug/L,24.88,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,8/19/2001,,,SU,Copper,Total,ug/L,24.44,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,9/10/2001,,,FA,Copper,Total,ug/L,11.74,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,10/14/2001,,,FA,Copper,Total,ug/L,11.51,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,12/17/2001,,,WI,Copper,Total,ug/L,10,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,1/24/2002,,,WI,Copper,Total,ug/L,35.33,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,2/7/2002,,,WI,Copper,Total,ug/L,10,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,3/2/2002,,,SP,Copper,Total,ug/L,20.3,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,3/12/2002,,,SP,Copper,Total,ug/L,10,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,4/9/2002,,,SP,Copper,Total,ug/L,10,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,6/13/2002,,,SU,Copper,Total,ug/L,19.73,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,8/28/2002,,,SU,Copper,Total,ug/L,16.54,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,9/26/2002,,,FA,Copper,Total,ug/L,9.06,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,10/10/2002,,,FA,Copper,Total,ug/L,11.03,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,10/15/2002,,,FA,Copper,Total,ug/L,10,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,10/26/2002,,,FA,Copper,Total,ug/L,10,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,11/5/2002,,,FA,Copper,Total,ug/L,11.42,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,1/1/2003,,,WI,Copper,Total,ug/L,10,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,1/29/2003,,,WI,Copper,Total,ug/L,30.32,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,5/5/2003,,,SP,Copper,Total,ug/L,30.72,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,6/3/2003,,,SU,Copper,Total,ug/L,11.11,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,6/11/2003,,,SU,Copper,Total,ug/L,11.01,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,6/17/2003,,,SU,Copper,Total,ug/L,6.76,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,7/18/2003,,,SU,Copper,Total,ug/L,15.06,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,7/28/2003,,,SU,Copper,Total,ug/L,18.09,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,9/12/2003,,,FA,Copper,Total,ug/L,10.49,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,10/14/2003,,,FA,Copper,Total,ug/L,11.03,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,10/26/2003,,,FA,Copper,Total,ug/L,18.68,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,11/5/2003,,,FA,Copper,Total,ug/L,10.6,=,25,38.97540833,76.53745556
2,MD,MDAACOPP,Parole_Plaza_PP,Anne_Arundel_County,Annapolis_Neck,CO,,,11/24/2003,,,FA,Copper,Total,ug/L,17.69,=,25,38.97540833,76.53745556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,1/4/2000,,0.08,WI,Copper,Total,ug/L,75.16,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,1/10/2000,,0.03,WI,Copper,Total,ug/L,31.24,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,5/19/2000,,,SP,Copper,Total,ug/L,23.59,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,6/6/2000,,0.1,SU,Copper,Total,ug/L,57.51,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,3/12/2001,,0.02,SP,Copper,Total,ug/L,23.59,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,3/20/2001,,0.03,SP,Copper,Total,ug/L,16.85,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,3/29/2001,,0.02,SP,Copper,Total,ug/L,10.16,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,5/22/2001,,0.02,SP,Copper,Total,ug/L,11.53,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,6/1/2001,,0.03,SU,Copper,Total,ug/L,24.67,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,7/10/2001,,0.47,SU,Copper,Total,ug/L,19.47,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,7/27/2001,,0.05,SU,Copper,Total,ug/L,35.33,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,9/10/2001,,0.12,FA,Copper,Total,ug/L,26.18,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,12/17/2001,,0.01,WI,Copper,Total,ug/L,17.71,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,3/19/2002,,0.01,SP,Copper,Total,ug/L,15.38,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,3/26/2002,,0.11,SP,Copper,Total,ug/L,38.55,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,5/17/2002,,0.03,SP,Copper,Total,ug/L,38.09,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,6/27/2002,,0.15,SU,Copper,Total,ug/L,63.31,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,7/24/2002,,0.03,SU,Copper,Total,ug/L,45.64,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,8/28/2002,,0.06,SU,Copper,Total,ug/L,24,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,9/26/2002,,0.06,FA,Copper,Total,ug/L,16.96,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,3/20/2003,,0.03,SP,Copper,Total,ug/L,13.17,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,4/7/2003,,0.04,SP,Copper,Total,ug/L,39.92,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,5/16/2003,,0.1,SP,Copper,Total,ug/L,20.56,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,6/3/2003,,0.05,SU,Copper,Total,ug/L,28.63,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,7/2/2003,,0.05,SU,Copper,Total,ug/L,38.96,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,8/26/2003,,0.16,SU,Copper,Total,ug/L,65.74,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,9/22/2003,,0.14,FA,Copper,Total,ug/L,11.95,=,4,39.41384167,76.60060556
2,MD,MDBCDUVR,Dulaney_Valley_Road_DV1FF_695_Baltimore_Beltway_interchange,Baltimore_County,City_of_Baltimore,FW,,,10/14/2003,,0.03,FA,Copper,Total,ug/L,17.84,=,4,39.41384167,76.60060556
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,1/10/2000,,,WI,Copper,Total,ug/L,44.99,=,47,39.45053056,76.62084167
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,2/1/2000,,,WI,Copper,Total,ug/L,82.06,=,47,39.45053056,76.62084167
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,2/9/2000,,,WI,Copper,Total,ug/L,48.25,=,47,39.45053056,76.62084167
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,2/10/2000,,,WI,Copper,Total,ug/L,63.74,=,47,39.45053056,76.62084167
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,3/21/2000,,,SP,Copper,Total,ug/L,35.54,=,47,39.45053056,76.62084167
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,4/20/2000,,,SP,Copper,Total,ug/L,16.92,=,47,39.45053056,76.62084167
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,11/14/2000,,,FA,Copper,Total,ug/L,22.78,=,47,39.45053056,76.62084167
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,1/19/2001,,,WI,Copper,Total,ug/L,54.98,=,47,39.45053056,76.62084167
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,2/5/2001,,,WI,Copper,Total,ug/L,42.76,=,47,39.45053056,76.62084167
2,MD,MDBCSPBO,Spring_Branch_Outfall_SB3,Baltimore_County,Timonlum,RE,,25,3/12/2002,,0.32,SP,Copper,Total,ug/L,7.7,=,47,39.45053056,76.62084167
